,ec,ph,cunt,otmsuplyqy,id,measDtStr
2339,3.27013885,5.2194444,8.5,79.65,21,20180305230000
2360,2.91666665,5.616666599999999,3.0,75.33,21,20171222230000
2373,2.8444444,5.3166666,9.0,69.945,21,20180224230000
2391,2.9285714,5.5053570999999994,7.5,87.355,21,20171223230000
2415,3.125,5.575,1.5,57.0,21,20171224230000
2439,2.9581817999999998,5.37090905,10.5,89.02,21,20171225230000
2470,3.1416666,5.2916666,6.0,78.585,21,20171226230000
2501,3.03375,5.4975,9.0,77.925,21,20171227230000
2525,3.06666665,5.49999995,3.0,72.835,21,20171228230000
2549,2.95,5.575,4.0,66.75,21,20171229230000
2573,3.09999995,5.4428570999999994,7.0,68.575,21,20171230230000
2604,3.0285714,5.42142855,7.0,75.64,21,20171231230000
2635,2.9366071,5.566071400000001,7.5,74.355,21,20180101230000
2659,2.91,5.61,5.5,81.735,21,20180102230000
2683,2.94375,5.4625,8.0,74.375,21,20180103230000
2707,2.925,5.57499995,6.0,90.5,21,20180104230000
2720,3.03749995,5.3458333,12.0,83.455,21,20180304230000
2733,2.73125,5.4125,8.0,78.875,21,20180223230000
2745,3.00714285,5.9071428,7.0,88.285,21,20180105230000
2769,3.0125,5.31875,8.0,77.94,21,20180106230000
2793,2.96666665,5.3166666,3.0,79.165,21,20180107230000
2817,2.91666665,5.5333333,3.0,45.835,21,20180108230000
2841,2.88839285,5.4866071,7.5,74.92,21,20180109230000
2879,3.1,5.26,5.0,91.4,21,20180110230000
2903,3.0222222000000003,5.4777777,9.0,79.115,21,20180111230000
2927,3.05714285,5.48571425,7.0,88.5,21,20180112230000
2951,3.1916666,5.31666665,6.0,69.585,21,20180113230000
2989,3.0333333,5.4298611,8.5,76.97,21,20180114230000
3013,2.98571425,5.4571428,7.0,74.425,21,20180115230000
3037,3.1,5.1833333,3.0,92.835,21,20180116230000
3061,2.925,5.0625,4.0,79.75,21,20180117230000
3085,3.25,4.88,5.0,77.6,21,20180118230000
3123,3.04166665,5.5,6.0,73.5,21,20180119230000
3147,3.0738095000000003,5.4523809000000005,6.5,74.98,21,20180120230000
3171,3.0428571,5.3714285,7.0,80.0,21,20180121230000
3195,3.06666665,5.4583333,6.0,78.67,21,20180122230000
3226,3.0571428,5.4214285,7.0,82.215,21,20180123230000
3243,2.98044865,5.20192305,12.5,80.695,21,20180303230000
3257,2.86875,5.4875,8.0,85.19,21,20180124230000
3281,2.9625,5.4,8.0,82.0,21,20180125230000
3305,2.93333325,5.544444400000001,9.0,91.17,21,20180126230000
3329,2.9330357000000005,5.56964285,11.0,58.59,21,20180127230000
3360,2.875,5.44375,8.0,87.38,21,20180128230000
3391,2.9023809,5.55,6.5,86.73,21,20180129230000
3415,2.8642857000000004,5.576984099999999,8.0,80.61,21,20180130230000
3439,2.9833333,5.4166666,6.0,83.585,21,20180131230000
3470,2.94375,5.56875,8.0,87.19,21,20180201230000
3501,2.93571425,5.5428571,7.0,86.36,21,20180202230000
3525,2.81339285,5.60267855,7.5,86.895,21,20180203230000
3549,2.87142855,5.4553571,7.5,86.91,21,20180204230000
3573,2.85595235,5.539285700000001,6.5,97.8,21,20180205230000
3604,2.9375,5.51875,8.0,79.5,21,20180206230000
3624,3.01666665,5.42916665,12.0,83.5,21,20180302230000
3635,2.87222215,5.572222200000001,9.0,72.5,21,20180207230000
3659,2.83402775,5.5881944,8.5,78.16,21,20180208230000
3683,2.7785714,5.55317455,8.0,68.55,21,20180209230000
3714,2.84999995,5.5583333,6.0,83.915,21,20180210230000
3738,2.93571425,5.57142855,7.0,90.145,21,20180211230000
3769,2.86,5.5275,4.5,110.2,21,20180212230000
3793,2.8142857000000006,5.59999995,7.0,92.14,21,20180213230000
3817,2.9583333,5.39166665,6.0,86.5,21,20180214230000
3848,2.7131944,5.5597222,8.5,90.61,21,20180215230000
3872,2.9071428,5.4642857000000005,7.0,96.57,21,20180216230000
3900,2.8461111,5.47277775,9.5,89.98,21,20180217230000
3924,2.7488095,5.6119047,6.5,103.57,21,20180218230000
3955,2.71428565,5.49999995,7.0,90.71,21,20180219230000
3979,2.9923611,5.3395833,8.5,77.97,21,20180220230000
4003,3.0522222,5.285,9.5,61.92,21,20180221230000
4027,3.07,5.295,10.0,76.3,21,20180222230000
4037,2.94999995,5.41666665,3.0,117.5,21,20180228220000
4064,2.80654755,5.5011904000000005,13.0,80.145,21,20180301230000
4092,2.66666665,5.633333299999999,3.0,113.67,21,20180308230000
4116,2.7,5.63,5.0,83.0,21,20180309230000
4140,2.8142857000000006,5.48928565,14.0,78.145,21,20180310230000
4164,2.7975,5.4045833,15.5,76.145,21,20180311230000
4195,2.7671936,5.4293477999999995,22.5,61.255,21,20180312230000
4219,2.62763155,5.4142105,19.5,76.65,21,20180313230000
4243,2.6025,5.3375,20.0,80.025,21,20180314230000
4267,2.72916665,5.46666665,3.5,106.25,21,20180315230000
4298,2.6175,5.28666665,15.5,93.09,21,20180316230000
4322,2.75228755,5.28872545,17.5,84.175,21,20180317230000
4346,2.635,5.2975,4.5,84.1,21,20180318230000
4370,2.5,5.21,5.0,90.8,21,20180319230000
4401,2.5571968999999997,5.27765145,11.5,90.92,21,20180320230000
4425,2.475,5.15,4.0,99.125,21,20180321230000
4449,2.6138043,5.426413,21.5,81.4,21,20180322230000
4473,2.59722215,5.31666665,18.0,90.695,21,20180323230000
4497,2.63578425,5.17630715,17.5,82.905,21,20180324230000
4528,2.5315789,5.3342105,19.0,80.555,21,20180325230000
4552,2.50447365,5.1392105,19.5,81.445,21,20180326230000
4576,2.596,5.27,25.0,67.84,21,20180327230000
4600,2.61541665,5.39,24.5,69.505,21,20180328230000
4631,2.55680145,5.44375,16.5,84.895,21,20180329230000
4655,2.41092105,5.5573684000000005,19.5,72.015,21,20180330230000
4679,2.6028846000000003,5.4509615,27.0,65.67,21,20180331230000
4703,2.617803,5.4962121,11.5,75.39,21,20180401230000
4727,2.4799857000000003,5.42243585,26.5,67.94,21,20180402230000
4758,2.54090905,5.30606055,23.0,72.97,21,20180403230000
4782,2.6625,5.5125,4.5,82.4,21,20180404230000
4806,2.69999995,5.2833333,3.0,99.33,21,20180405230000
4830,2.51228065,5.3780700999999995,18.5,72.975,21,20180406230000
4861,2.56198825,5.2345029,18.5,76.83,21,20180407230000
4885,2.58658085,5.4071691,16.5,74.565,21,20180408230000
4909,2.63260865,5.28478255,23.0,59.46,21,20180409230000
4933,2.5977919999999997,5.3044871,26.5,60.14,21,20180410230000
4957,2.5210918999999996,5.39977005,29.5,57.86,21,20180411230000
4983,2.56476445,5.44202895,23.5,59.055,21,20180412230000
5007,2.75625,5.3597222,8.5,73.495,21,20180413230000
5031,2.8333333,5.3083333,6.0,67.0,21,20180414230000
5055,2.6877391,5.16286955,24.0,52.765,21,20180415230000
5084,2.637037,5.36111105,27.0,61.26,21,20180416230000
5108,2.6821428,5.40178565,28.0,60.39,21,20180417230000
5132,2.7497354,5.34193115,27.5,62.03,21,20180418230000
5156,2.7707512000000003,5.28226595,28.5,62.03,21,20180419230000
5180,2.72222215,5.36666665,27.0,63.63,21,20180420230000
5211,2.7211537999999997,5.2945155999999995,26.5,62.32,21,20180421230000
5235,2.8583333,5.19375,8.5,87.04,21,20180422230000
5259,2.725,5.62916665,3.5,91.21,21,20180423230000
5283,2.92,5.27,5.0,62.4,21,20180424230000
5314,2.7189016,5.3077905,28.0,67.025,21,20180425230000
5338,2.73499995,5.36999995,30.0,59.735,21,20180426230000
5362,2.68787875,5.41666665,33.0,64.26,21,20180427230000
5386,2.75909085,5.2833333,33.0,59.5,21,20180428230000
5410,2.7820261000000004,5.2089052,35.0,56.815,21,20180429230000
5437,2.7819444,5.32923275,27.5,56.82,21,20180430230000
209,2.7035353539999996,5.020075758,11.16666667,73.035,25,20171112230000
213,2.6480186480000003,5.122261072,11.33333333,72.08166667,25,20171108230000
286,2.676748252,5.075747863999999,12.16666667,67.165,25,20171111230000
667,2.585317461,5.146428571,6.166666667,71.84,25,20171110230000
918,2.55,5.536111111,2.166666667,40.72166667,25,20170831230000
956,2.566666667,5.544444444,3.0,44.38833333,25,20170901230000
980,2.475,5.591666667,2.0,42.0,25,20170902230000
1004,2.606666667,5.603333332999999,5.0,46.46666667,25,20170903230000
1028,3.005555556,5.5423076920000005,4.0,44.75333333,25,20170904230000
1059,2.883333333,5.65,1.0,28.5,25,20170905230000
1090,2.4666666669999997,5.7,1.0,31.66666667,25,20170906230000
1114,2.5266666669999998,5.6733333329999995,5.0,46.53333333,25,20170907230000
1138,2.565555556,5.694444445,5.166666667,45.26666667,25,20170908230000
1162,2.383333333,5.733333332999999,2.0,41.75,25,20170909230000
1200,2.576666667,5.684166667,4.666666667,51.525,25,20170910230000
1224,3.267265795,5.669825707999999,17.33333333,68.97333333,25,20170911230000
1248,3.145652174,5.610869565,23.0,60.00166667,25,20170912230000
1272,3.166666667,5.609615385,26.0,69.23833333,25,20170913230000
1358,3.05,5.583333333,2.0,64.25,25,20170916230000
1382,3.0857142860000004,5.615079365,7.333333333,60.43166667,25,20170917230000
1406,2.986011905,5.642857143,7.333333333,70.175,25,20170918230000
1437,2.980324074,5.639120371000001,8.666666667000001,67.895,25,20170919230000
1551,2.496666667,5.288333333,10.0,67.05,25,20180129230000
1616,3.140277778,5.891666667000001,12.0,98.22166667,25,20171001230000
1640,3.110833333,6.025,20.0,63.05833333,25,20171002230000
1664,3.1142857139999998,5.972619047,22.16666667,56.6,25,20171003230000
1702,3.1766666669999997,5.890833333,20.0,59.1,25,20171004230000
1726,3.089130929,5.912508122,21.0,56.5,25,20171005230000
1750,3.192518315,5.832185592,13.16666667,69.59,25,20171006230000
1859,2.8125,5.8979166670000005,8.0,77.815,25,20171010230000
1883,2.975,5.808333332999999,2.0,61.33333333,25,20171011230000
1939,2.668921356,5.016500721,11.83333333,63.77166667,25,20171107230000
1942,2.827918193,5.978119658,13.83333333,72.955,25,20171013230000
1966,2.89005719,5.998590686,15.83333333,73.70333333,25,20171014230000
1990,2.956801347,5.943872054,9.833333332999999,71.84833333,25,20171015230000
2014,2.8391414139999998,5.948181817999999,11.0,65.65166667,25,20171016230000
2028,4.920526961,5.099938726,16.5,45.53,25,20180128230000
2045,2.87421627,6.013611111,15.33333333,54.52666667,25,20171017230000
2076,2.888888889,5.9579365079999995,6.666666667,74.48666667,25,20171018230000
2100,2.8993055560000003,6.0239583329999995,15.66666667,71.03333333,25,20171019230000
2124,2.802287582,6.0795751629999994,17.33333333,73.67833333,25,20171020230000
2155,2.546336429,6.129798762,17.66666667,72.29,25,20171021230000
2179,2.8598039219999998,6.08583878,17.16666667,74.30166667,25,20171022230000
2194,2.462087912,5.440384615,13.33333333,62.0,25,20180205230000
2210,2.807291667,6.098958333,16.0,73.83333333,25,20171023230000
2234,2.8575757580000003,6.087878787999999,11.0,70.31833333,25,20171024230000
2258,2.8780392160000003,6.066143791,15.33333333,72.52666667,25,20171025230000
2289,2.866666667,6.051060606,10.33333333,72.18666667,25,20171026230000
2313,2.827575758,6.037272727,10.16666667,73.32333333,25,20171027230000
2344,2.8213398689999996,6.112434641,15.5,72.04833333,25,20171028230000
2368,2.893269231,6.062820512999999,12.16666667,72.76833333,25,20171029230000
2399,2.878935185,6.094907407000001,16.66666667,71.22833333,25,20171030230000
2423,2.847083333,5.359583333,15.5,71.88,25,20171031230000
2454,2.845011655,5.922364025,11.33333333,70.20166667,25,20171101230000
2471,2.845185185,5.571296296,9.166666667000001,71.49833333,25,20171102230000
2495,2.9272222219999997,5.965555556,5.166666667,68.78333333,25,20171103230000
2516,5.211538462,5.1141025639999995,13.0,66.89666667,25,20180127230000
2526,2.8539377289999996,5.475641026,13.16666667,70.91833333,25,20171104230000
2550,2.706202686,4.982246642,14.33333333,70.72,25,20171105230000
2575,2.513846154,5.399230769,13.33333333,61.87166667,25,20180204230000
2581,2.66941392,5.0913003660000005,13.33333333,71.82833333,25,20171106230000
2610,2.661666667,5.193333333,4.166666667,68.775,25,20171113230000
2641,2.616666667,5.3833333329999995,3.0,241.33333330000002,25,20171114230000
3061,2.744750817,5.296391612,16.5,60.93666667,25,20171201230000
3085,2.6731684980000003,5.302472528,13.33333333,51.88,25,20171202230000
3091,2.445512821,5.620238095,13.16666667,71.51833333,25,20180203230000
3123,2.627272727,5.281818182,11.0,52.12166667,25,20171203230000
3147,2.71025641,5.283333333,13.0,51.39666667,25,20171204230000
3171,2.6465277780000003,5.310625,15.16666667,52.50166667,25,20171205230000
3195,2.627777778,5.340277778,12.0,52.33333333,25,20171206230000
3226,2.647619048,5.366666667,7.0,47.715,25,20171207230000
3236,2.460576923,5.528739316,12.33333333,64.82166667,25,20180125230000
3257,2.6623626369999998,5.357783883,13.83333333,51.675,25,20171208230000
3281,2.658888889,5.413888889,5.333333333,57.42833333,25,20171209230000
3305,2.638095238,5.342857143,7.0,50.88,25,20171210230000
3329,2.707142857,5.369940476,7.333333333,50.92833333,25,20171211230000
3367,2.7357142860000003,5.3571428569999995,14.0,51.73666667,25,20171212230000
3391,2.681388889,5.445694445,15.5,51.20666667,25,20171213230000
3415,2.689468865,6.038369962999999,13.16666667,58.58166667,25,20171214230000
3439,2.7008333330000003,5.493333333,10.33333333,64.46666667,25,20171215230000
3463,2.676388889,5.436111111000001,12.0,66.32,25,20171216230000
3472,2.466071429,5.935863095,14.66666667,77.23666667,25,20180202230000
3501,2.645698243,5.4732491979999995,17.5,49.70166667,25,20171217230000
3525,2.648333333,5.416666667,10.0,65.56666667,25,20171218230000
3549,2.681043956,5.414010988999999,13.16666667,64.55166667,25,20171219230000
3573,2.72,5.446666667000001,10.0,53.8,25,20171220230000
3597,2.664920635,5.477777777999999,6.0,52.86,25,20171221230000
3635,2.66,5.507083333,5.5,44.34666667,25,20171222230000
3659,2.677083333,5.440509259,8.166666667000001,49.82,25,20171223230000
3683,2.733333333,5.425,2.0,41.75,25,20171224230000
3707,2.715,5.421666667,10.0,53.23333333,25,20171225230000
3722,2.5132393790000003,5.161674837,15.66666667,69.985,25,20180124230000
3745,2.72,5.466666667,10.0,51.18333333,25,20171226230000
3769,2.6701923080000003,5.7228632479999995,12.33333333,59.42833333,25,20171227230000
3793,2.628240741,5.872222222,8.333333332999999,60.61666667,25,20171228230000
3817,2.669166667,5.1283333330000005,4.333333333,71.075,25,20171229230000
3848,2.673412699,5.187698413,6.166666667,67.095,25,20171230230000
3879,2.633333333,5.128571429,14.0,69.835,25,20171231230000
3903,2.719444445,5.1993055560000005,15.33333333,61.39333333,25,20180101230000
3927,2.666666667,5.089583333,8.0,54.37833333,25,20180102230000
3951,2.676470588,5.130392157,17.0,52.41166667,25,20180103230000
3982,2.7725,5.063055556,10.33333333,48.125,25,20180104230000
3995,2.393102825,5.355447596,15.33333333,85.61,25,20180201230000
4013,2.708974359,5.16025641,13.0,50.48666667,25,20180105230000
4037,2.744047619,5.191666667,14.0,50.25166667,25,20180106230000
4061,2.6583333330000003,5.419444445,3.166666667,55.41666667,25,20180107230000
4092,2.7391666669999997,5.0875,4.166666667,43.33333333,25,20180108230000
4116,2.747474747,5.119949495,11.5,47.54666667,25,20180109230000
4147,2.713333333,5.235,10.0,50.31666667,25,20180110230000
4171,2.746969697,5.08030303,11.0,48.545,25,20180111230000
4195,2.709722222,5.146736111,15.16666667,49.77166667,25,20180112230000
4226,2.697619047,5.141666667,14.0,50.21166667,25,20180113230000
4257,2.689285714,5.20952381,14.0,50.02333333,25,20180114230000
4281,2.683675214,5.166068376,13.33333333,60.74833333,25,20180115230000
4305,2.7,5.2308333330000005,4.166666667,59.825,25,20180116230000
4336,2.531666667,5.085,10.0,64.71666667,25,20180117230000
4360,2.415811966,5.093589744,12.33333333,84.47,25,20180118230000
4376,2.468589744,5.290811966000001,12.5,75.42166667,25,20180131230000
4391,2.440384615,5.127564103,12.16666667,86.63166667,25,20180119230000
4415,2.43974359,5.142307693,13.0,67.49833333,25,20180120230000
4439,2.486481482,5.208888889,9.166666667000001,65.29666667,25,20180121230000
4470,2.508964647,5.024621212,11.33333333,66.60833333,25,20180122230000
4489,2.494444445,5.011111111,3.0,341.2783333,25,20180123230000
4533,2.484027778,5.312152778,15.5,69.59333333,25,20180130230000
4561,2.2662202380000003,5.441666667000001,14.33333333,50.31333333,25,20180206230000
4592,2.305625,5.42375,15.5,51.295,25,20180207230000
4616,2.3119841269999997,5.009444445,14.33333333,51.94666667,25,20180208230000
4640,2.315,4.92,10.0,50.56666667,25,20180209230000
4664,2.300210438,5.01601431,9.166666667000001,49.04333333,25,20180210230000
4695,2.286172161,5.059157508999999,13.16666667,70.14,25,20180211230000
5148,2.247666667,5.409051282,25.16666667,42.18333333,25,20180301230000
5172,2.305627946,5.3942926,28.66666667,55.295,25,20180302230000
5196,2.29925,5.425333332999999,24.33333333,51.05666667,25,20180303230000
5220,2.271192201,5.46049564,21.33333333,38.29833333,25,20180304230000
5244,2.2774908430000003,5.458199023,14.33333333,38.305,25,20180305230000
5275,2.272276957,5.465590221,27.5,58.67666667,25,20180306230000
5299,2.25,5.472916667000001,16.0,44.50166667,25,20180307230000
5323,2.2757575759999997,5.475757576,11.0,41.75833333,25,20180308230000
5347,2.265151515,5.7121212120000004,11.0,49.06,25,20180309230000
5372,2.27037037,5.638271605,27.0,40.58833333,25,20180310230000
5396,2.259027778,5.599555556,24.33333333,40.52666667,25,20180311230000
5582,2.4666666669999997,5.458333333,4.333333333,66.83333333,25,20180612100000
5837,2.455435897,5.506512821,25.33333333,61.23333333,25,20180611230000
5935,2.240325436,5.367340686,17.0,35.75,25,20180401230000
5966,2.241200468,5.511224682999999,27.16666667,52.62333333,25,20180402230000
5997,2.2654789269999998,5.513927203,29.66666667,45.055,25,20180403230000
6021,2.221464647,5.524368687000001,11.83333333,29.45666667,25,20180404230000
6045,2.225833333,5.516666667000001,4.666666667,29.7,25,20180405230000
6069,2.223665846,5.529474548,28.66666667,42.21166667,25,20180406230000
6102,2.2272345430000002,5.5162802420000006,31.16666667,37.49833333,25,20180407230000
6118,2.248567327,5.56468279,24.83333333,57.75166667,25,20180408230000
6142,1.7205373830000001,5.578140932999999,32.66666667,43.455,25,20180409230000
6161,2.068999825,5.564954417999999,28.83333333,52.51833333,25,20180410230000
6185,2.093977351,5.594836475,28.83333333,58.595,25,20180411230000
6209,2.078626881,5.53585217,27.66666667,57.36333333,25,20180412230000
6213,2.348453283,5.518055555,32.66666667,71.73,25,20180610230000
6544,2.428128577,5.7331444320000005,25.66666667,52.375,25,20180501230000
6564,2.429509379,5.451118751,34.0,64.26,25,20180609230000
6575,2.437140199,5.747750057,21.33333333,47.245,25,20180502230000
6599,2.441003788,5.736758207,32.83333333,48.695,25,20180503230000
6623,2.3870827709999998,5.927836257,21.83333333,43.88833333,25,20180504230000
6647,2.350900901,6.028628629,36.33333333,47.46333333,25,20180505230000
6671,2.416666667,5.541666667,4.0,27.66666667,25,20180506230000
6694,2.342261905,5.586309524,15.33333333,40.35333333,25,20180507230000
6718,2.3626194380000003,5.527138502000001,35.33333333,41.37,25,20180508230000
6742,2.349102564,5.610021368,39.66666667,47.49333333,25,20180509230000
6766,2.328953954,5.563438439,36.33333333,35.18666667,25,20180510230000
6790,2.332539361,5.591334907999999,39.0,43.17666667,25,20180511230000
6812,2.516666667,5.563333332999999,4.666666667,27.26666667,25,20180512230000
6836,2.355555556,5.552777777999999,24.33333333,37.64333333,25,20180513230000
6858,2.321260684,5.584252137000001,39.33333333,38.37,25,20180514230000
6882,2.384090909,5.554703282999999,32.66666667,49.5,25,20180515230000
