,hvstGrupp,hvstCo,fcluHg,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
4024,9.2925,0.75,30.325,22.6666666666667,43.5,9,9.75,50.4,13.5925,2.7523809519999998,5.5571428570000005,7.0,73.33333333
4025,9.2925,0.75,30.325,22.6666666666667,43.5,9,9.75,50.4,13.5925,2.6684210530000003,6.163157895,19.0,74.13533835
4026,9.2925,0.75,30.325,22.6666666666667,43.5,9,9.75,50.4,13.5925,2.483333333,6.3,16.0,70.98214286
4027,9.2925,0.75,30.325,22.6666666666667,43.5,9,9.75,50.4,13.5925,2.766666667,6.166666667,16.0,73.45238095
4028,9.2925,0.75,30.325,22.6666666666667,43.5,9,9.75,50.4,13.5925,2.666666667,6.141666667000001,4.0,73.45238095
4029,9.2925,0.75,30.325,22.6666666666667,43.5,9,9.75,50.4,13.5925,2.770833333,6.214583332999999,16.0,73.30357143
4030,9.2925,0.75,30.325,22.6666666666667,43.5,9,9.75,50.4,13.5925,2.7025,6.2025,14.0,79.9659864
4031,11.0825,1.25,29.3,0.0,40.875,10,11.0,44.8,11.695,2.7,5.666666667,4.0,73.33333333
4032,11.0825,1.25,29.3,0.0,40.875,10,11.0,44.8,11.695,2.7438596489999996,5.7,19.0,73.30827068
4033,11.0825,1.25,29.3,0.0,40.875,10,11.0,44.8,11.695,2.772222222,5.8611111110000005,6.0,73.41269841
4034,11.0825,1.25,29.3,0.0,40.875,10,11.0,44.8,11.695,2.6777777780000003,5.944444444,3.0,73.17460318
4035,11.0825,1.25,29.3,0.0,40.875,10,11.0,44.8,11.695,2.7194444439999996,6.025,12.0,73.33333333
4036,11.0825,1.25,29.3,0.0,40.875,10,11.0,44.8,11.695,2.5,6.1645833329999995,16.0,73.36309524
4037,11.0825,1.25,29.3,0.0,40.875,10,11.0,44.8,11.695,2.172916667,6.19375,16.0,72.94642857
4038,10.4175,1.0,14.85,27.166666666666604,41.9,11,13.25,44.3,8.79,2.680701754,5.587719298,19.0,73.33333333
4039,10.4175,1.0,14.85,27.166666666666604,41.9,11,13.25,44.3,8.79,2.725396825,5.665079365,21.0,73.33333333
4040,10.4175,1.0,14.85,27.166666666666604,41.9,11,13.25,44.3,8.79,2.7129629630000003,6.198148148,18.0,73.33333333
4041,10.4175,1.0,14.85,27.166666666666604,41.9,11,13.25,44.3,8.79,2.5623188409999997,6.326086957,23.0,58.73706004
4042,10.4175,1.0,14.85,27.166666666666604,41.9,11,13.25,44.3,8.79,2.45942029,6.413043478,23.0,59.04761905
4043,10.4175,1.0,14.85,27.166666666666604,41.9,11,13.25,44.3,8.79,2.411904762,6.504761905,14.0,55.71428571
4044,12.125,4.25,18.425,0.0,42.875,12,8.25,50.8,11.1425,2.366666667,6.488235294,17.0,55.71428571
4045,12.125,4.25,18.425,0.0,42.875,12,8.25,50.8,11.1425,2.257894737,6.51754386,19.0,55.71428571
4046,12.125,4.25,18.425,0.0,42.875,12,8.25,50.8,11.1425,2.06,6.378333333,21.0,54.71655329
4047,12.125,4.25,18.425,0.0,42.875,12,8.25,50.8,11.1425,2.312698413,6.371428571,21.0,55.71428571
4048,12.125,4.25,18.425,0.0,42.875,12,8.25,50.8,11.1425,2.196825397,6.361904762000001,21.0,56.48526077
4049,12.165,0.75,18.025,0.0,42.85,13,8.25,48.15,10.6325,2.145614035,6.3807017539999995,19.0,71.90476191
4050,12.165,0.75,18.025,0.0,42.85,13,8.25,48.15,10.6325,2.0783333330000002,6.405,20.0,71.92857143
4051,12.165,0.75,18.025,0.0,42.85,13,8.25,48.15,10.6325,2.0333333330000003,6.406349206,21.0,71.88208617
4052,12.165,0.75,18.025,0.0,42.85,13,8.25,48.15,10.6325,1.8933333330000002,6.51,20.0,71.90476191
4053,12.165,0.75,18.025,0.0,42.85,13,8.25,48.15,10.6325,1.825,6.516666667000001,20.0,71.92857143
4054,12.165,0.75,18.025,0.0,42.85,13,8.25,48.15,10.6325,1.620634921,6.411111111,21.0,71.88208617
4055,12.165,0.75,18.025,0.0,42.85,13,8.25,48.15,10.6325,1.736842105,6.506349206,21.0,71.90476191
4056,14.0,5.5,18.425,0.0,41.65,14,10.5,46.5,11.2625,2.0825396830000003,6.490476191,21.0,71.88208617
4057,14.0,5.5,18.425,0.0,41.65,14,10.5,46.5,11.2625,2.116666667,6.425925926000001,18.0,71.90476191
4058,14.0,5.5,18.425,0.0,41.65,14,10.5,46.5,11.2625,2.052380952,6.450793651000001,21.0,71.90476191
4059,14.0,5.5,18.425,0.0,41.65,14,10.5,46.5,11.2625,1.9074074069999998,6.537037037,9.0,71.90476191
4060,14.0,5.5,18.425,0.0,41.65,14,10.5,46.5,11.2625,1.78,6.606666667000001,5.0,71.90476191
4061,14.0,5.5,18.425,0.0,41.65,14,10.5,46.5,11.2625,1.8185185190000002,6.574074073999999,18.0,71.93121693
4062,14.0,5.5,18.425,0.0,41.65,14,10.5,46.5,11.2625,1.765,6.59,20.0,71.90476191
4063,14.98,4.25,17.3,0.0,42.125,15,9.5,44.1,11.005,1.879365079,6.487301587,21.0,71.90476191
4064,14.98,4.25,17.3,0.0,42.125,15,9.5,44.1,11.005,2.03015873,6.423809524,21.0,71.88208617
4065,14.98,4.25,17.3,0.0,42.125,15,9.5,44.1,11.005,2.101666667,6.365,20.0,71.92857143
4066,14.98,4.25,17.3,0.0,42.125,15,9.5,44.1,11.005,2.13968254,6.326984127,21.0,71.90476191
4067,14.98,4.25,17.3,0.0,42.125,15,9.5,44.1,11.005,1.724444444,6.577777778,15.0,71.90476191
4068,14.98,4.25,17.3,0.0,42.125,15,9.5,44.1,11.005,1.533333333,6.6111111110000005,3.0,71.90476191
4069,14.98,4.25,17.3,0.0,42.125,15,9.5,44.1,11.005,1.715873016,6.596825397000001,21.0,71.92743764
4195,0.6665,2.0,14.75,0.0,43.225,47,9.75,40.6,6.5005,2.2,6.0,12.0,108.25
4196,0.6665,2.0,14.75,0.0,43.225,47,9.75,40.6,6.5005,2.2,6.0,12.0,108.25
4197,0.6665,2.0,14.75,0.0,43.225,47,9.75,40.6,6.5005,2.2,6.0,7.0,99.85714286
4198,0.6665,2.0,14.75,0.0,43.225,47,9.75,40.6,6.5005,2.2,6.0,11.0,109.0
4199,0.6665,2.0,14.75,0.0,43.225,47,9.75,40.6,6.5005,2.2,6.0,10.0,109.9
4200,0.6665,2.0,14.75,0.0,43.225,47,9.75,40.6,6.5005,2.2,6.0,11.0,99.90909091
4201,0.6665,2.0,14.75,0.0,43.225,47,9.75,40.6,6.5005,2.2,6.0,6.0,99.83333333
4202,1.5,1.75,14.475,0.0,42.375,48,9.5,44.0,7.39825,2.2,6.0,5.0,119.8
4203,1.5,1.75,14.475,0.0,42.375,48,9.5,44.0,7.39825,2.2,6.0,5.0,119.8
4204,1.5,1.75,14.475,0.0,42.375,48,9.5,44.0,7.39825,2.2,6.0,4.0,124.75
4205,1.5,1.75,14.475,0.0,42.375,48,9.5,44.0,7.39825,2.2,6.0,7.0,114.1428571
4206,1.5,1.75,14.475,0.0,42.375,48,9.5,44.0,7.39825,2.2,6.0,7.0,114.1428571
4207,1.5,1.75,14.475,0.0,42.375,48,9.5,44.0,7.39825,2.2,6.0,7.0,114.1428571
4208,1.5,1.75,14.475,0.0,42.375,48,9.5,44.0,7.39825,2.2,6.0,7.0,114.1428571
4209,1.9165,1.0,10.2,0.0,43.0,49,11.25,39.3,6.422000000000001,2.2,6.0,6.0,116.5
4210,1.9165,1.0,10.2,0.0,43.0,49,11.25,39.3,6.422000000000001,2.2,6.0,7.0,114.1428571
4211,1.9165,1.0,10.2,0.0,43.0,49,11.25,39.3,6.422000000000001,2.2,6.0,6.0,116.5
4212,1.9165,1.0,10.2,0.0,43.0,49,11.25,39.3,6.422000000000001,2.2,6.0,6.0,99.83333333
4213,1.9165,1.0,10.2,0.0,43.0,49,11.25,39.3,6.422000000000001,2.2,6.0,9.0,111.0
4214,1.9165,1.0,10.2,0.0,43.0,49,11.25,39.3,6.422000000000001,2.2,6.0,8.0,112.375
4215,1.9165,1.0,10.2,0.0,43.0,49,11.25,39.3,6.422000000000001,2.2,6.0,4.0,99.75
4216,1.99975,0.25,15.25,7.70000000000001,45.75,50,9.25,45.95,7.6735,2.2,6.0,9.0,111.0
4217,1.99975,0.25,15.25,7.70000000000001,45.75,50,9.25,45.95,7.6735,2.2,6.0,8.0,112.375
4218,1.99975,0.25,15.25,7.70000000000001,45.75,50,9.25,45.95,7.6735,2.2,6.0,8.0,112.375
4219,1.99975,0.25,15.25,7.70000000000001,45.75,50,9.25,45.95,7.6735,2.2,6.0,14.0,99.92857143
4220,1.99975,0.25,15.25,7.70000000000001,45.75,50,9.25,45.95,7.6735,2.2,6.0,12.0,116.58333329999999
4221,1.99975,0.25,15.25,7.70000000000001,45.75,50,9.25,45.95,7.6735,2.2,6.0,7.0,114.1428571
4222,1.99975,0.25,15.25,7.70000000000001,45.75,50,9.25,45.95,7.6735,2.2,6.0,9.0,111.0
4255,5.0,2.0,19.8,18.4,38.325,4,12.0,36.85,8.757,2.7,6.0,12.0,49.91666667
4256,5.0,2.0,19.8,18.4,38.325,4,12.0,36.85,8.757,2.7,6.0,19.0,57.84210526
4257,5.0,2.0,19.8,18.4,38.325,4,12.0,36.85,8.757,2.866666667,6.0,20.0,57.45
4258,5.0,2.0,19.8,18.4,38.325,4,12.0,36.85,8.757,3.2,6.0,21.0,57.0952381
4259,5.0,2.0,19.8,18.4,38.325,4,12.0,36.85,8.757,3.2,6.0,22.0,56.77272727
4260,5.0,2.0,19.8,18.4,38.325,4,12.0,36.85,8.757,3.2,6.0,21.0,57.0952381
4261,5.0,2.0,19.8,18.4,38.325,4,12.0,36.85,8.757,3.2,6.0,22.0,56.77272727
4262,5.24975,0.75,21.025,16.5,37.025,5,12.75,32.4,9.1375,3.2,6.0,24.0,56.20833333
4263,5.24975,0.75,21.025,16.5,37.025,5,12.75,32.4,9.1375,3.2,6.0,18.0,58.27777778
4264,5.24975,0.75,21.025,16.5,37.025,5,12.75,32.4,9.1375,3.2,6.0,24.0,56.20833333
4265,5.24975,0.75,21.025,16.5,37.025,5,12.75,32.4,9.1375,3.2,6.0,18.0,58.27777778
4266,5.24975,0.75,21.025,16.5,37.025,5,12.75,32.4,9.1375,3.2,6.0,21.0,57.0952381
4267,5.24975,0.75,21.025,16.5,37.025,5,12.75,32.4,9.1375,3.2,6.0,23.0,56.47826087
4268,5.24975,0.75,21.025,16.5,37.025,5,12.75,32.4,9.1375,3.2,6.0,27.0,55.51851852
4269,6.49975,3.25,28.575,0.0,34.2,6,9.25,31.8,0.0,3.2,6.0,23.0,56.47826087
4270,6.49975,3.25,28.575,0.0,34.2,6,9.25,31.8,0.0,3.2,6.0,27.0,55.51851852
4271,6.49975,3.25,28.575,0.0,34.2,6,9.25,31.8,0.0,3.2,6.0,28.0,55.32142857
4272,6.49975,3.25,28.575,0.0,34.2,6,9.25,31.8,0.0,3.2,6.0,28.0,55.32142857
4273,6.49975,3.25,28.575,0.0,34.2,6,9.25,31.8,0.0,3.2,6.0,27.0,55.51851852
4274,6.49975,3.25,28.575,0.0,34.2,6,9.25,31.8,0.0,3.2,6.0,22.0,49.95454546
4275,6.49975,3.25,28.575,0.0,34.2,6,9.25,31.8,0.0,3.2,6.0,26.0,55.73076923
4276,6.7915,0.75,24.9333333333333,0.0,31.4,7,11.25,29.95,8.5325,3.2,6.0,32.0,54.65625
4277,6.7915,0.75,24.9333333333333,0.0,31.4,7,11.25,29.95,8.5325,3.2,6.0,32.0,54.65625
4278,6.7915,0.75,24.9333333333333,0.0,31.4,7,11.25,29.95,8.5325,3.2,6.0,27.0,49.96296296
4279,6.7915,0.75,24.9333333333333,0.0,31.4,7,11.25,29.95,8.5325,3.2,6.0,25.0,49.96
4280,6.7915,0.75,24.9333333333333,0.0,31.4,7,11.25,29.95,8.5325,3.2,6.0,22.0,56.77272727
4281,6.7915,0.75,24.9333333333333,0.0,31.4,7,11.25,29.95,8.5325,3.2,6.0,35.0,54.25714286
4282,6.7915,0.75,24.9333333333333,0.0,31.4,7,11.25,29.95,8.5325,3.2,6.0,26.0,55.73076923
4283,7.49975,2.0,28.625,0.0,33.225,8,6.75,33.25,0.0,3.2,6.0,21.0,49.95238095
4284,7.49975,2.0,28.625,0.0,33.225,8,6.75,33.25,0.0,3.2,6.0,28.0,55.32142857
4285,7.49975,2.0,28.625,0.0,33.225,8,6.75,33.25,0.0,3.2,6.0,17.0,49.94117647
4286,7.49975,2.0,28.625,0.0,33.225,8,6.75,33.25,0.0,3.2,6.0,53.0,43.20754717
4287,7.49975,2.0,28.625,0.0,33.225,8,6.75,33.25,0.0,3.2,6.0,45.0,39.97777778
4288,7.49975,2.0,28.625,0.0,33.225,8,6.75,33.25,0.0,3.2,6.0,53.0,39.98113208
4289,7.49975,2.0,28.625,0.0,33.225,8,6.75,33.25,0.0,3.2,6.0,32.0,39.96875
4290,8.08325,1.75,21.15,0.0,33.525,9,9.0,35.7,0.0,3.2,6.0,60.0,40.0
4291,8.08325,1.75,21.15,0.0,33.525,9,9.0,35.7,0.0,3.2,6.0,52.0,39.98076923
4292,8.08325,1.75,21.15,0.0,33.525,9,9.0,35.7,0.0,3.2,6.0,2.0,40.0
4293,8.08325,1.75,21.15,0.0,33.525,9,9.0,35.7,0.0,3.2,6.0,69.0,49.71014493
4294,8.08325,1.75,21.15,0.0,33.525,9,9.0,35.7,0.0,3.2,6.0,45.0,49.97777778
4295,8.08325,1.75,21.15,0.0,33.525,9,9.0,35.7,0.0,3.2,6.0,38.0,49.97368421
4296,8.08325,1.75,21.15,0.0,33.525,9,9.0,35.7,0.0,3.2,6.0,10.0,49.9
4297,8.833,2.25,27.95,0.0,37.55,10,10.75,35.25,5.89025,2.511111111,6.0,43.0,49.97674419
4298,8.833,2.25,27.95,0.0,37.55,10,10.75,35.25,5.89025,2.519117647,6.0,67.0,50.0
4299,8.833,2.25,27.95,0.0,37.55,10,10.75,35.25,5.89025,2.639393939,6.0,23.0,49.217391299999996
4300,8.833,2.25,27.95,0.0,37.55,10,10.75,35.25,5.89025,2.5714285709999998,6.0,4.0,50.0
4301,8.833,2.25,27.95,0.0,37.55,10,10.75,35.25,5.89025,3.0,6.0,48.0,50.0
4302,8.833,2.25,27.95,0.0,37.55,10,10.75,35.25,5.89025,3.0,6.0,8.0,49.875
4303,9.25,1.25,17.2,0.0,45.9,11,8.0,40.05,0.0,2.5101694919999997,6.0,42.0,49.97619048
4304,9.25,1.25,17.2,0.0,45.9,11,8.0,40.05,0.0,2.513043478,6.0,44.0,49.97727273
4305,9.25,1.25,17.2,0.0,45.9,11,8.0,40.05,0.0,2.514473684,6.0,50.0,50.0
4306,9.25,1.25,17.2,0.0,45.9,11,8.0,40.05,0.0,2.5928571430000003,6.0,13.0,99.92307692
4307,9.25,1.25,17.2,0.0,45.9,11,8.0,40.05,0.0,2.510810811,6.0,52.0,50.96153846
4308,9.25,1.25,17.2,0.0,45.9,11,8.0,40.05,0.0,2.7,6.0,9.0,49.88888889
4309,9.74975,1.5,21.75,0.0,47.525,12,9.0,38.4,5.94375,2.54,6.0,26.0,51.88461539
4310,9.74975,1.5,21.75,0.0,47.525,12,9.0,38.4,5.94375,2.521538462,6.0,41.0,49.97560976
4311,9.74975,1.5,21.75,0.0,47.525,12,9.0,38.4,5.94375,2.50875,6.0,55.0,50.90909091
4312,9.74975,1.5,21.75,0.0,47.525,12,9.0,38.4,5.94375,2.51369863,6.0,49.0,51.02040816
4313,9.74975,1.5,21.75,0.0,47.525,12,9.0,38.4,5.94375,2.509756098,6.0,52.0,50.96153846
4314,10.0,0.75,15.925,0.0,47.4,13,10.75,41.4,0.0,2.515584416,6.0,52.0,50.96153846
4315,10.0,0.75,15.925,0.0,47.4,13,10.75,41.4,0.0,2.51125,6.0,54.0,50.92592593
4316,10.0,0.75,15.925,0.0,47.4,13,10.75,41.4,0.0,2.507608696,6.0,57.0,50.87719298
4317,10.0,0.75,15.925,0.0,47.4,13,10.75,41.4,0.0,2.432857143,6.0,48.0,50.0
4318,10.0,0.75,15.925,0.0,47.4,13,10.75,41.4,0.0,2.4108108109999997,6.0,52.0,50.0
4319,10.0,0.75,15.925,0.0,47.4,13,10.75,41.4,0.0,2.41097561,6.0,53.0,50.0
4320,10.0,0.75,15.925,0.0,47.4,13,10.75,41.4,0.0,2.485507246,6.0,43.0,49.97674419
4321,10.9975,3.0,16.125,30.35,35.475,14,13.5,32.7,5.4695,2.423809524,6.0,41.0,49.97560976
4322,10.9975,3.0,16.125,30.35,35.475,14,13.5,32.7,5.4695,2.410526316,6.0,38.0,49.97368421
4323,10.9975,3.0,16.125,30.35,35.475,14,13.5,32.7,5.4695,2.7,6.0,1.0,79.0
4324,10.9975,3.0,16.125,30.35,35.475,14,13.5,32.7,5.4695,2.431372549,6.0,18.0,99.94444444
4325,10.9975,3.0,16.125,30.35,35.475,14,13.5,32.7,5.4695,2.455357143,6.0,19.0,97.31578947
4326,10.9975,3.0,16.125,30.35,35.475,14,13.5,32.7,5.4695,2.408955224,6.0,34.0,64.67647059
4327,11.915,1.75,12.75,20.7,33.5,15,11.5,32.3,8.525,2.412857143,6.0,45.0,51.11111111
4328,11.915,1.75,12.75,20.7,33.5,15,11.5,32.3,8.525,2.44,6.0,40.0,51.225
4329,11.915,1.75,12.75,20.7,33.5,15,11.5,32.3,8.525,2.40375,6.0,51.0,50.98039216
4330,11.915,1.75,12.75,20.7,33.5,15,11.5,32.3,8.525,2.5125,6.0,36.0,51.36111111
4331,11.915,1.75,12.75,20.7,33.5,15,11.5,32.3,8.525,2.690322581,6.0,18.0,52.72222222
4332,11.915,1.75,12.75,20.7,33.5,15,11.5,32.3,8.525,2.404477612,6.0,41.0,51.19512195
4333,12.665,2.25,8.925,13.233333333333302,30.375,16,14.0,24.3,5.3025,2.405769231,6.0,37.0,52.67567568
4334,12.665,2.25,8.925,13.233333333333302,30.375,16,14.0,24.3,5.3025,2.4,6.0,41.0,51.19512195
4335,12.665,2.25,8.925,13.233333333333302,30.375,16,14.0,24.3,5.3025,2.4,6.0,45.0,52.22222222
4336,12.665,2.25,8.925,13.233333333333302,30.375,16,14.0,24.3,5.3025,2.4,6.0,47.0,52.12765957
4337,12.665,2.25,8.925,13.233333333333302,30.375,16,14.0,24.3,5.3025,2.4,6.0,46.0,52.17391304
4338,12.665,2.25,8.925,13.233333333333302,30.375,16,14.0,24.3,5.3025,2.4,6.0,48.0,52.08333333
4339,12.665,2.25,8.925,13.233333333333302,30.375,16,14.0,24.3,5.3025,2.7,6.0,1.0,50.0
4340,13.0825,1.25,9.25,9.94999999999999,31.225,17,15.5,27.5,8.0955,2.4132530119999998,6.0,51.0,50.98039216
4341,13.0825,1.25,9.25,9.94999999999999,31.225,17,15.5,27.5,8.0955,2.435384615,6.0,45.0,51.11111111
4342,13.0825,1.25,9.25,9.94999999999999,31.225,17,15.5,27.5,8.0955,2.424637681,6.0,47.0,51.06382979
4343,13.0825,1.25,9.25,9.94999999999999,31.225,17,15.5,27.5,8.0955,2.403797468,6.0,53.0,50.94339623
4344,13.0825,1.25,9.25,9.94999999999999,31.225,17,15.5,27.5,8.0955,2.7,6.0,3.0,50.0
4345,13.0825,1.25,9.25,9.94999999999999,31.225,17,15.5,27.5,8.0955,2.413414634,6.0,51.0,50.98039216
4346,14.6625,4.5,6.4,16.4333333333333,31.725,18,16.25,24.85,5.9175,2.172289157,6.0,43.0,62.20930233
4347,14.6625,4.5,6.4,16.4333333333333,31.725,18,16.25,24.85,5.9175,2.2,6.0,6.0,49.83333333
4348,14.6625,4.5,6.4,16.4333333333333,31.725,18,16.25,24.85,5.9175,2.0152542369999997,6.0,36.0,51.36111111
4349,14.6625,4.5,6.4,16.4333333333333,31.725,18,16.25,24.85,5.9175,2.008571429,6.0,43.0,51.13953488
4350,14.6625,4.5,6.4,16.4333333333333,31.725,18,16.25,24.85,5.9175,2.011111111,6.0,47.0,51.06382979
4351,14.6625,4.5,6.4,16.4333333333333,31.725,18,16.25,24.85,5.9175,2.2,6.0,2.0,50.0
4352,15.2475,1.75,5.3,14.466666666666699,31.4,19,15.25,24.05,4.2725,2.131707317,6.0,26.0,49.96153846
4353,15.2475,1.75,5.3,14.466666666666699,31.4,19,15.25,24.05,4.2725,2.019736842,6.0,46.0,51.08695652
4354,15.2475,1.75,5.3,14.466666666666699,31.4,19,15.25,24.05,4.2725,2.008333333,6.0,51.0,50.98039216
4355,15.2475,1.75,5.3,14.466666666666699,31.4,19,15.25,24.05,4.2725,2.007575758,6.0,47.0,51.06382979
4356,15.2475,1.75,5.3,14.466666666666699,31.4,19,15.25,24.05,4.2725,2.2,6.0,10.0,49.9
4357,15.2475,1.75,5.3,14.466666666666699,31.4,19,15.25,24.05,4.2725,2.040816327,6.0,33.0,49.96969697
4358,15.9975,2.25,9.425,12.9,32.3,20,16.5,24.5,5.7925,2.008,6.0,49.0,51.02040816
4359,15.9975,2.25,9.425,12.9,32.3,20,16.5,24.5,5.7925,2.021212121,6.0,41.0,51.19512195
4360,15.9975,2.25,9.425,12.9,32.3,20,16.5,24.5,5.7925,2.2,6.0,3.0,50.0
4361,15.9975,2.25,9.425,12.9,32.3,20,16.5,24.5,5.7925,2.171428571,6.0,4.0,50.0
4362,15.9975,2.25,9.425,12.9,32.3,20,16.5,24.5,5.7925,2.095,6.0,28.0,49.96428571
4363,15.9975,2.25,9.425,12.9,32.3,20,16.5,24.5,5.7925,2.1612903230000002,6.0,20.0,49.95
4364,15.9975,2.25,9.425,12.9,32.3,20,16.5,24.5,5.7925,2.011764706,6.0,42.0,51.16666667
7342,0.33333333333333304,1.0,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.515,6.0,6.0,216.5
7343,0.33333333333333304,1.0,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.633333333,6.0,5.0,199.8
7344,0.33333333333333304,1.0,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.702941177,6.0,5.0,219.8
7345,0.33333333333333304,1.0,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.565,6.0,6.0,216.5
7346,0.33333333333333304,1.0,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.540909091,6.0,12.0,116.58333329999999
7347,0.33333333333333304,1.0,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.8,6.0,2.0,100.0
7348,1.0,2.25,7.4,13.225,37.45,47,10.25,28.95,0.0,2.554545455,6.0,10.0,129.9
7349,1.0,2.25,7.4,13.225,37.45,47,10.25,28.95,0.0,2.532432432,6.0,10.0,119.9
7350,1.0,2.25,7.4,13.225,37.45,47,10.25,28.95,0.0,2.8,6.0,3.0,99.66666667
7351,1.0,2.25,7.4,13.225,37.45,47,10.25,28.95,0.0,2.551282051,6.0,11.0,118.0909091
7352,1.0,2.25,7.4,13.225,37.45,47,10.25,28.95,0.0,2.629268293,6.0,11.0,118.0909091
7353,1.0,2.25,7.4,13.225,37.45,47,10.25,28.95,0.0,2.72173913,6.0,7.0,99.85714286
7354,1.08333333333333,1.0,21.8,13.8,39.8,48,11.0,35.3,7.86,2.589473684,6.0,10.0,119.9
7355,1.08333333333333,1.0,21.8,13.8,39.8,48,11.0,35.3,7.86,2.594736842,6.0,10.0,119.9
7356,1.08333333333333,1.0,21.8,13.8,39.8,48,11.0,35.3,7.86,2.615151515,6.0,9.0,122.1111111
7357,1.08333333333333,1.0,21.8,13.8,39.8,48,11.0,35.3,7.86,2.718181818,6.0,9.0,122.1111111
7358,1.08333333333333,1.0,21.8,13.8,39.8,48,11.0,35.3,7.86,2.655555556,6.0,10.0,119.9
7359,1.08333333333333,1.0,21.8,13.8,39.8,48,11.0,35.3,7.86,2.8,6.0,5.0,99.8
7360,1.08333333333333,1.0,21.8,13.8,39.8,48,11.0,35.3,7.86,2.5818181819999997,6.0,9.0,122.1111111
7361,1.75,2.3333333333333304,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.6777777780000003,6.0,3.0,99.66666667
7362,1.75,2.3333333333333304,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.6282051280000003,6.0,10.0,119.9
7363,1.75,2.3333333333333304,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.8,6.0,1.0,100.0
7364,1.75,2.3333333333333304,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.790476191,6.0,7.0,99.85714286
7365,1.75,2.3333333333333304,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.99,6.0,8.0,124.875
7366,1.75,2.3333333333333304,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.952941177,6.0,9.0,122.1111111
7367,2.75,2.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.971428571,6.0,9.0,122.1111111
7368,2.75,2.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.994117647,6.0,9.0,122.1111111
7369,2.75,2.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.977419355,6.0,8.0,124.875
7370,2.75,2.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.9617647060000003,6.0,9.0,122.1111111
7371,2.75,2.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.9727272730000003,6.0,9.0,122.1111111
7372,2.75,2.5,29.15,15.4,41.9,50,12.25,36.4,0.0,3.0,6.0,1.0,100.0
7373,3.1666666666666696,1.25,12.65,13.475,43.0,51,8.5,38.6,8.255,2.9875,6.0,6.0,133.1666667
7374,3.1666666666666696,1.25,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,3.0,99.66666667
7375,3.1666666666666696,1.25,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,7.0,128.4285714
7376,3.1666666666666696,1.25,12.65,13.475,43.0,51,8.5,38.6,8.255,2.956666667,6.0,8.0,124.875
7377,3.1666666666666696,1.25,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,5.0,99.8
7378,3.1666666666666696,1.25,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,7.0,128.4285714
7379,3.1666666666666696,1.25,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,7.0,99.85714286
7380,3.5833333333333304,1.25,31.0,17.825,42.95,52,9.75,34.85,9.425,2.9645161289999997,6.0,8.0,124.875
7381,3.5833333333333304,1.25,31.0,17.825,42.95,52,9.75,34.85,9.425,2.995833333,6.0,6.0,133.1666667
7382,3.5833333333333304,1.25,31.0,17.825,42.95,52,9.75,34.85,9.425,3.0,6.0,7.0,128.4285714
7383,3.5833333333333304,1.25,31.0,17.825,42.95,52,9.75,34.85,9.425,2.971428571,6.0,9.0,122.1111111
7384,3.5833333333333304,1.25,31.0,17.825,42.95,52,9.75,34.85,9.425,2.9727272730000003,6.0,9.0,122.1111111
7385,3.5833333333333304,1.25,31.0,17.825,42.95,52,9.75,34.85,9.425,2.971428571,6.0,9.0,122.1111111
7386,3.5833333333333304,1.25,31.0,17.825,42.95,52,9.75,34.85,9.425,2.942424242,6.0,9.0,122.1111111
7394,4.33333333333333,2.25,27.75,12.0875,45.8,2,9.25,39.975,10.9375,3.0,6.0,8.0,112.375
7395,4.33333333333333,2.25,27.75,12.0875,45.8,2,9.25,39.975,10.9375,3.0,6.0,8.0,112.375
7396,4.33333333333333,2.25,27.75,12.0875,45.8,2,9.25,39.975,10.9375,3.0,6.0,7.0,114.1428571
7397,4.33333333333333,2.25,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.94137931,6.0,8.0,112.375
7398,4.33333333333333,2.25,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.992592593,6.0,8.0,112.375
7399,4.33333333333333,2.25,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.9666666669999997,6.0,5.0,99.8
