,flanGrupp,frmhsFclu,fcluHg,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
7194,16.9333333333333,17.6666666666667,12.5,16.625,32.1,13,16.5,24.0,6.1,2.7192015210000005,6.0,17.876581899999998,65.16905787
7195,16.9333333333333,17.6666666666667,12.5,16.625,32.1,13,16.5,24.0,6.1,2.721863118,6.0,17.30998049,65.74241957
7196,16.9333333333333,17.6666666666667,12.5,16.625,32.1,13,16.5,24.0,6.1,2.7163187860000004,6.0,18.31882133,65.6428696
7197,16.9333333333333,17.6666666666667,12.5,16.625,32.1,13,16.5,24.0,6.1,2.7375,6.0,16.17399002,65.93920232
7198,16.9333333333333,17.6666666666667,12.5,16.625,32.1,13,16.5,24.0,6.1,2.7383742910000004,6.0,14.6522014,66.1163448
7199,17.41875,18.0,9.75,21.975,30.95,14,18.25,23.2,5.925,2.7043478260000002,6.0,21.47170864,66.09860555
7200,17.41875,18.0,9.75,21.975,30.95,14,18.25,23.2,5.925,2.699245283,6.0,22.1455849,65.89349556
7201,17.41875,18.0,9.75,21.975,30.95,14,18.25,23.2,5.925,2.70094162,6.0,21.60597891,59.72883734
7202,17.41875,18.0,9.75,21.975,30.95,14,18.25,23.2,5.925,2.7035714289999997,6.0,21.07776678,59.61257723
7203,17.41875,18.0,9.75,21.975,30.95,14,18.25,23.2,5.925,2.756015038,6.0,10.03310247,59.67745291
7204,17.41875,18.0,9.75,21.975,30.95,14,18.25,23.2,5.925,2.710131332,6.0,20.20600102,59.8832
7205,17.41875,18.0,9.75,21.975,30.95,14,18.25,23.2,5.925,2.793996248,6.0,5.638788145,60.11930069
7206,17.575,18.25,16.05,15.575,32.125,15,19.25,31.7,6.8,2.7161048689999996,6.0,18.25318767,58.78425288
7207,17.575,18.25,16.05,15.575,32.125,15,19.25,31.7,6.8,2.764981273,6.0,12.276067300000001,59.30237938
7208,17.575,18.25,16.05,15.575,32.125,15,19.25,31.7,6.8,2.795140187,6.0,3.739831082,63.03760646
7209,17.575,18.25,16.05,15.575,32.125,15,19.25,31.7,6.8,2.75480226,6.0,14.26669001,59.85971514
7210,17.575,18.25,16.05,15.575,32.125,15,19.25,31.7,6.8,2.704283054,6.0,18.65136402,70.11551535
7211,17.575,18.25,16.05,15.575,32.125,15,19.25,31.7,6.8,2.7347583639999997,6.0,13.53338849,69.99355709
7212,17.575,18.25,16.05,15.575,32.125,15,19.25,31.7,6.8,2.785687732,6.0,4.659792081,70.2821058
7213,19.2,19.3333333333333,16.75,18.175,34.025,16,18.5,29.15,6.575,2.69851577,6.0,19.77181971,70.28943317
7214,19.2,19.3333333333333,16.75,18.175,34.025,16,18.5,29.15,6.575,2.724675325,6.0,17.10587668,70.06364083
7215,19.2,19.3333333333333,16.75,18.175,34.025,16,18.5,29.15,6.575,2.727726433,6.0,10.48195145,91.53829846
7216,19.2,19.3333333333333,16.75,18.175,34.025,16,18.5,29.15,6.575,2.6942698710000004,6.0,20.92781544,84.52865065
7217,19.2,19.3333333333333,16.75,18.175,34.025,16,18.5,29.15,6.575,2.775461255,6.0,6.850425671,84.5202952
7218,19.2,19.3333333333333,16.75,18.175,34.025,16,18.5,29.15,6.575,2.7114391139999996,6.0,16.93010694,84.53874539
7219,19.2,19.3333333333333,16.75,18.175,34.025,16,18.5,29.15,6.575,2.77145488,6.0,10.99252561,84.51197053
7227,19.5625,20.0,8.7,16.8375,31.45,18,17.0,23.8,6.175,2.5196007259999997,6.0,22.79388806,84.62794918
7228,19.5625,20.0,8.7,16.8375,31.45,18,17.0,23.8,6.175,2.5743119269999997,6.0,16.5212351,84.67889908
7229,19.5625,20.0,8.7,16.8375,31.45,18,17.0,23.8,6.175,2.720545455,6.0,16.76944564,84.61818182
7230,19.5625,20.0,8.7,16.8375,31.45,18,17.0,23.8,6.175,2.7291438980000002,6.0,18.19264263,84.60837887
7231,19.5625,20.0,8.7,16.8375,31.45,18,17.0,23.8,6.175,2.796068796,6.0,3.206666667,81.08108108
7232,19.5625,20.0,8.7,16.8375,31.45,18,17.0,23.8,6.175,2.532044199,6.0,18.87925636,84.69613259999998
7233,19.5625,20.0,8.7,16.8375,31.45,18,17.0,23.8,6.175,2.529710145,6.0,20.76936898,84.69202899
7234,19.95,20.5,20.1666666666667,20.65,35.65,19,17.75,28.55,7.375,2.51865942,6.0,22.786389899999996,84.65579709999999
7235,19.95,20.5,20.1666666666667,20.65,35.65,19,17.75,28.55,7.375,2.517902351,6.0,23.83661401,84.70162749
7236,19.95,20.5,20.1666666666667,20.65,35.65,19,17.75,28.55,7.375,2.54755877,6.0,17.94503311,84.64737794
7237,19.95,20.5,20.1666666666667,20.65,35.65,19,17.75,28.55,7.375,2.521299639,6.0,21.81780618,84.74729242
7238,19.95,20.5,20.1666666666667,20.65,35.65,19,17.75,28.55,7.375,2.522382672,6.0,21.841066100000003,84.65703971
7239,19.95,20.5,20.1666666666667,20.65,35.65,19,17.75,28.55,7.375,2.523963964,6.0,21.83858268,84.66666667
7240,19.95,20.5,20.1666666666667,20.65,35.65,19,17.75,28.55,7.375,2.532792793,6.0,20.87149235,84.75675676
7295,0.791666666666667,1.0,25.55,0.0,54.4,39,11.25,48.3,11.385,2.479310345,6.0,8.0,118.625
7296,0.791666666666667,1.0,25.55,0.0,54.4,39,11.25,48.3,11.385,2.453125,6.0,9.0,116.55555559999999
7297,0.791666666666667,1.0,25.55,0.0,54.4,39,11.25,48.3,11.385,2.517391304,6.0,6.0,124.83333329999999
7298,0.791666666666667,1.0,25.55,0.0,54.4,39,11.25,48.3,11.385,2.4,6.0,10.0,114.9
7299,0.791666666666667,1.0,25.55,0.0,54.4,39,11.25,48.3,11.385,2.68,6.0,5.0,99.8
7300,0.791666666666667,1.0,25.55,0.0,54.4,39,11.25,48.3,11.385,2.7,6.0,3.0,99.66666667
7301,0.791666666666667,1.0,25.55,0.0,54.4,39,11.25,48.3,11.385,2.4,6.0,9.0,116.55555559999999
7302,1.075,1.5,27.05,13.95,52.175,40,8.75,45.25,9.4075,2.475,6.0,9.0,116.55555559999999
7303,1.075,1.5,27.05,13.95,52.175,40,8.75,45.25,9.4075,2.424324324,6.0,10.0,114.9
7304,1.075,1.5,27.05,13.95,52.175,40,8.75,45.25,9.4075,2.4,6.0,12.0,112.41666670000001
7305,1.075,1.5,27.05,13.95,52.175,40,8.75,45.25,9.4075,2.433333333,6.0,13.0,99.92307692
7306,1.075,1.5,27.05,13.95,52.175,40,8.75,45.25,9.4075,2.588888889,6.0,6.0,99.83333333
7307,1.075,1.5,27.05,13.95,52.175,40,8.75,45.25,9.4075,2.4,6.0,15.0,133.2666667
7308,2.26984126984127,2.6666666666666696,20.1666666666667,27.95,49.65,41,12.25,49.95,10.8625,2.416949153,6.0,15.0,133.2666667
7309,2.26984126984127,2.6666666666666696,20.1666666666667,27.95,49.65,41,12.25,49.95,10.8625,2.693333333,6.0,4.0,124.75
7310,2.26984126984127,2.6666666666666696,20.1666666666667,27.95,49.65,41,12.25,49.95,10.8625,2.605882353,6.0,5.0,124.8
7311,2.26984126984127,2.6666666666666696,20.1666666666667,27.95,49.65,41,12.25,49.95,10.8625,2.45,6.0,9.0,138.77777780000002
7312,2.26984126984127,2.6666666666666696,20.1666666666667,27.95,49.65,41,12.25,49.95,10.8625,2.4,6.0,9.0,138.77777780000002
7313,2.26984126984127,2.6666666666666696,20.1666666666667,27.95,49.65,41,12.25,49.95,10.8625,2.469230769,6.0,10.0,124.9
7314,2.26984126984127,2.6666666666666696,20.1666666666667,27.95,49.65,41,12.25,49.95,10.8625,2.45945946,6.0,9.0,138.77777780000002
7315,3.5,4.0,14.9,19.675,43.3,42,15.25,38.35,7.1375,2.4512195119999998,6.0,10.0,137.4
7316,3.5,4.0,14.9,19.675,43.3,42,15.25,38.35,7.1375,2.7,6.0,4.0,143.5
7317,3.5,4.0,14.9,19.675,43.3,42,15.25,38.35,7.1375,2.4,6.0,9.0,199.88888889999998
7318,3.5,4.0,14.9,19.675,43.3,42,15.25,38.35,7.1375,2.4,6.0,9.0,199.88888889999998
7319,3.5,4.0,14.9,19.675,43.3,42,15.25,38.35,7.1375,2.4,6.0,11.0,199.9090909
7320,3.5,4.0,14.9,19.675,43.3,42,15.25,38.35,7.1375,2.4,6.0,11.0,199.9090909
7321,3.5,4.0,14.9,19.675,43.3,42,15.25,38.35,7.1375,2.4,6.0,11.0,199.9090909
7322,3.7916666666666696,4.25,15.3,20.125,46.6,43,16.5,43.7,10.17,2.524489796,6.0,8.0,199.875
7323,3.7916666666666696,4.25,15.3,20.125,46.6,43,16.5,43.7,10.17,2.5720930230000003,6.0,7.0,199.8571429
7324,3.7916666666666696,4.25,15.3,20.125,46.6,43,16.5,43.7,10.17,2.4,6.0,10.0,255.0
7325,3.7916666666666696,4.25,15.3,20.125,46.6,43,16.5,43.7,10.17,2.405,6.0,10.0,255.0
7326,3.7916666666666696,4.25,15.3,20.125,46.6,43,16.5,43.7,10.17,2.7,6.0,2.0,249.5
7327,3.7916666666666696,4.25,15.3,20.125,46.6,43,16.5,43.7,10.17,2.544642857,6.0,7.0,257.0
7328,3.7916666666666696,4.25,15.3,20.125,46.6,43,16.5,43.7,10.17,2.477777778,6.0,8.0,256.125
7329,4.63333333333333,5.0,10.3666666666667,18.25,41.975,44,14.5,35.625,8.2325,2.56,6.0,5.0,259.8
7330,4.63333333333333,5.0,10.3666666666667,18.25,41.975,44,14.5,35.625,8.2325,2.42195122,6.0,5.0,269.8
7331,4.63333333333333,5.0,10.3666666666667,18.25,41.975,44,14.5,35.625,8.2325,2.5,6.0,4.0,299.75
7332,4.63333333333333,5.0,10.3666666666667,18.25,41.975,44,14.5,35.625,8.2325,2.5,6.0,4.0,299.75
7333,4.63333333333333,5.0,10.3666666666667,18.25,41.975,44,14.5,35.625,8.2325,2.5,6.0,4.0,299.75
7334,4.63333333333333,5.0,10.3666666666667,18.25,41.975,44,14.5,35.625,8.2325,2.508108108,6.0,4.0,299.75
7335,4.63333333333333,5.0,10.3666666666667,18.25,41.975,44,14.5,35.625,8.2325,2.56,6.0,5.0,299.8
7336,5.2714285714285705,6.0,23.1,20.35,40.875,45,16.5,35.6,6.7225,2.572727273,6.0,5.0,219.8
7337,5.2714285714285705,6.0,23.1,20.35,40.875,45,16.5,35.6,6.7225,2.541176471,6.0,8.0,212.375
7338,5.2714285714285705,6.0,23.1,20.35,40.875,45,16.5,35.6,6.7225,2.615151515,6.0,5.0,219.8
7339,5.2714285714285705,6.0,23.1,20.35,40.875,45,16.5,35.6,6.7225,2.5557142859999997,6.0,11.0,209.0909091
7340,5.2714285714285705,6.0,23.1,20.35,40.875,45,16.5,35.6,6.7225,2.5596491230000002,6.0,9.0,211.0
7341,5.2714285714285705,6.0,23.1,20.35,40.875,45,16.5,35.6,6.7225,2.8,6.0,3.0,199.66666669999998
7342,5.952380952380951,6.25,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.515,6.0,6.0,216.5
7343,5.952380952380951,6.25,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.633333333,6.0,5.0,199.8
7344,5.952380952380951,6.25,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.702941177,6.0,5.0,219.8
7345,5.952380952380951,6.25,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.565,6.0,6.0,216.5
7346,5.952380952380951,6.25,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.540909091,6.0,12.0,116.58333329999999
7347,5.952380952380951,6.25,21.425,20.375,40.025,46,12.5,34.4,8.0825,2.8,6.0,2.0,100.0
7348,7.0,7.5,7.4,13.225,37.45,47,10.25,28.95,0.0,2.554545455,6.0,10.0,129.9
7349,7.0,7.5,7.4,13.225,37.45,47,10.25,28.95,0.0,2.532432432,6.0,10.0,119.9
7350,7.0,7.5,7.4,13.225,37.45,47,10.25,28.95,0.0,2.8,6.0,3.0,99.66666667
7351,7.0,7.5,7.4,13.225,37.45,47,10.25,28.95,0.0,2.551282051,6.0,11.0,118.0909091
7352,7.0,7.5,7.4,13.225,37.45,47,10.25,28.95,0.0,2.629268293,6.0,11.0,118.0909091
7353,7.0,7.5,7.4,13.225,37.45,47,10.25,28.95,0.0,2.72173913,6.0,7.0,99.85714286
7354,6.80555555555556,7.33333333333333,21.8,13.8,39.8,48,11.0,35.3,7.86,2.589473684,6.0,10.0,119.9
7355,6.80555555555556,7.33333333333333,21.8,13.8,39.8,48,11.0,35.3,7.86,2.594736842,6.0,10.0,119.9
7356,6.80555555555556,7.33333333333333,21.8,13.8,39.8,48,11.0,35.3,7.86,2.615151515,6.0,9.0,122.1111111
7357,6.80555555555556,7.33333333333333,21.8,13.8,39.8,48,11.0,35.3,7.86,2.718181818,6.0,9.0,122.1111111
7358,6.80555555555556,7.33333333333333,21.8,13.8,39.8,48,11.0,35.3,7.86,2.655555556,6.0,10.0,119.9
7359,6.80555555555556,7.33333333333333,21.8,13.8,39.8,48,11.0,35.3,7.86,2.8,6.0,5.0,99.8
7360,6.80555555555556,7.33333333333333,21.8,13.8,39.8,48,11.0,35.3,7.86,2.5818181819999997,6.0,9.0,122.1111111
7361,7.825,8.5,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.6777777780000003,6.0,3.0,99.66666667
7362,7.825,8.5,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.6282051280000003,6.0,10.0,119.9
7363,7.825,8.5,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.8,6.0,1.0,100.0
7364,7.825,8.5,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.790476191,6.0,7.0,99.85714286
7365,7.825,8.5,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.99,6.0,8.0,124.875
7366,7.825,8.5,13.5,15.65,41.775,49,9.75,38.15,7.2525,2.952941177,6.0,9.0,122.1111111
7367,7.95,8.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.971428571,6.0,9.0,122.1111111
7368,7.95,8.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.994117647,6.0,9.0,122.1111111
7369,7.95,8.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.977419355,6.0,8.0,124.875
7370,7.95,8.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.9617647060000003,6.0,9.0,122.1111111
7371,7.95,8.5,29.15,15.4,41.9,50,12.25,36.4,0.0,2.9727272730000003,6.0,9.0,122.1111111
7372,7.95,8.5,29.15,15.4,41.9,50,12.25,36.4,0.0,3.0,6.0,1.0,100.0
7373,8.7,9.5,12.65,13.475,43.0,51,8.5,38.6,8.255,2.9875,6.0,6.0,133.1666667
7374,8.7,9.5,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,3.0,99.66666667
7375,8.7,9.5,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,7.0,128.4285714
7376,8.7,9.5,12.65,13.475,43.0,51,8.5,38.6,8.255,2.956666667,6.0,8.0,124.875
7377,8.7,9.5,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,5.0,99.8
7378,8.7,9.5,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,7.0,128.4285714
7379,8.7,9.5,12.65,13.475,43.0,51,8.5,38.6,8.255,3.0,6.0,7.0,99.85714286
7380,8.2,9.0,31.0,17.825,42.95,52,9.75,34.85,9.425,2.9645161289999997,6.0,8.0,124.875
7381,8.2,9.0,31.0,17.825,42.95,52,9.75,34.85,9.425,2.995833333,6.0,6.0,133.1666667
7382,8.2,9.0,31.0,17.825,42.95,52,9.75,34.85,9.425,3.0,6.0,7.0,128.4285714
7383,8.2,9.0,31.0,17.825,42.95,52,9.75,34.85,9.425,2.971428571,6.0,9.0,122.1111111
7384,8.2,9.0,31.0,17.825,42.95,52,9.75,34.85,9.425,2.9727272730000003,6.0,9.0,122.1111111
7385,8.2,9.0,31.0,17.825,42.95,52,9.75,34.85,9.425,2.971428571,6.0,9.0,122.1111111
7386,8.2,9.0,31.0,17.825,42.95,52,9.75,34.85,9.425,2.942424242,6.0,9.0,122.1111111
7394,9.5625,10.0,27.75,12.0875,45.8,2,9.25,39.975,10.9375,3.0,6.0,8.0,112.375
7395,9.5625,10.0,27.75,12.0875,45.8,2,9.25,39.975,10.9375,3.0,6.0,8.0,112.375
7396,9.5625,10.0,27.75,12.0875,45.8,2,9.25,39.975,10.9375,3.0,6.0,7.0,114.1428571
7397,9.5625,10.0,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.94137931,6.0,8.0,112.375
7398,9.5625,10.0,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.992592593,6.0,8.0,112.375
7399,9.5625,10.0,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.9666666669999997,6.0,5.0,99.8
7400,9.5625,10.0,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.965517241,6.0,8.0,112.375
7401,10.3047619047619,10.6666666666667,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.98,6.0,9.0,111.0
7402,10.3047619047619,10.6666666666667,17.2,12.55,44.725,3,12.5,40.975,10.0025,3.0,6.0,7.0,114.1428571
7403,10.3047619047619,10.6666666666667,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.94,6.0,9.0,111.0
7404,10.3047619047619,10.6666666666667,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.95,6.0,9.0,111.0
7405,10.3047619047619,10.6666666666667,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.948387097,6.0,9.0,111.0
7406,10.3047619047619,10.6666666666667,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.95,6.0,7.0,114.1428571
7407,10.3047619047619,10.6666666666667,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.94,6.0,9.0,111.0
7412,11.658333333333301,12.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.4382352939999996,6.0,14.0,84.21428571
7413,11.658333333333301,12.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.41875,6.0,18.0,89.94444444
7414,11.658333333333301,12.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.402564103,6.0,15.0,83.93333333
7415,11.658333333333301,12.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.5,6.0,2.0,76.5
7419,14.955555555555598,15.333333333333302,16.0666666666667,12.375,37.35,10,10.25,34.95,7.755,2.648387097,6.0,26.0,79.96153846
7420,14.955555555555598,15.333333333333302,16.0666666666667,12.375,37.35,10,10.25,34.95,7.755,2.766666667,6.0,20.0,79.95
7421,14.955555555555598,15.333333333333302,16.0666666666667,12.375,37.35,10,10.25,34.95,7.755,2.64516129,6.0,14.0,79.92857143
7422,14.955555555555598,15.333333333333302,16.0666666666667,12.375,37.35,10,10.25,34.95,7.755,2.602777778,6.0,30.0,80.0
7423,14.955555555555598,15.333333333333302,16.0666666666667,12.375,37.35,10,10.25,34.95,7.755,2.580952381,6.0,35.0,83.42857143
7424,14.955555555555598,15.333333333333302,16.0666666666667,12.375,37.35,10,10.25,34.95,7.755,2.683783784,6.0,29.0,84.13793103
7425,15.716666666666699,16.0,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.567307692,6.0,21.0,79.95238095
7426,15.716666666666699,16.0,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.577083333,6.0,37.0,83.24324324
7427,15.716666666666699,16.0,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.618072289,6.0,32.0,83.75
7428,15.716666666666699,16.0,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.612345679,6.0,31.0,83.87096774
7429,15.716666666666699,16.0,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.624637681,6.0,29.0,80.0
7430,15.716666666666699,16.0,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.564634146,6.0,55.0,80.0
7431,15.716666666666699,16.0,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.551612903,6.0,37.0,83.24324324
7432,16.2,16.5,18.1,11.875,34.825,12,12.5,27.65,5.71,2.685074627,6.0,26.0,84.57692308
7433,16.2,16.5,18.1,11.875,34.825,12,12.5,27.65,5.71,2.579787234,6.0,35.0,83.42857143
7434,16.2,16.5,18.1,11.875,34.825,12,12.5,27.65,5.71,2.7892857139999996,6.0,11.0,79.90909091
7435,16.2,16.5,18.1,11.875,34.825,12,12.5,27.65,5.71,2.651898734,6.0,30.0,84.0
7436,16.2,16.5,18.1,11.875,34.825,12,12.5,27.65,5.71,2.548,6.0,39.0,83.07692308
7437,16.2,16.5,18.1,11.875,34.825,12,12.5,27.65,5.71,2.5626262630000003,6.0,37.0,83.24324324
7438,16.2,16.5,18.1,11.875,34.825,12,12.5,27.65,5.71,2.53592233,6.0,41.0,82.92682927
7439,15.955555555555598,16.3333333333333,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.685915493,6.0,28.0,79.96428571
7440,15.955555555555598,16.3333333333333,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.54368932,6.0,39.0,83.07692308
7441,15.955555555555598,16.3333333333333,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.5711340209999998,6.0,37.0,83.24324324
7442,15.955555555555598,16.3333333333333,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.5928571430000003,6.0,35.0,80.0
7443,15.955555555555598,16.3333333333333,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.606024096,6.0,32.0,80.0
7444,15.955555555555598,16.3333333333333,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.593103448,6.0,35.0,80.0
7445,15.955555555555598,16.3333333333333,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.537837838,6.0,42.0,82.85714286
7446,17.266666666666698,17.5,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.55959596,6.0,37.0,83.24324324
7447,17.266666666666698,17.5,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.544339623,6.0,42.0,82.85714286
7448,17.266666666666698,17.5,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.531132076,6.0,43.0,82.79069767
7449,17.266666666666698,17.5,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.531132076,6.0,42.0,82.85714286
7450,17.266666666666698,17.5,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.574489796,6.0,37.0,83.24324324
7451,17.266666666666698,17.5,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.5454545459999998,6.0,41.0,82.92682927
7452,17.266666666666698,17.5,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.7394736839999996,6.0,15.0,79.93333333
7453,18.1041666666667,18.5,11.15,13.825,29.875,15,12.75,26.225,8.035,2.552688172,6.0,38.0,80.0
7454,18.1041666666667,18.5,11.15,13.825,29.875,15,12.75,26.225,8.035,2.651515152,6.0,26.0,84.57692308
7455,18.1041666666667,18.5,11.15,13.825,29.875,15,12.75,26.225,8.035,2.8,6.0,40.0,79.0
7456,18.1041666666667,18.5,11.15,13.825,29.875,15,12.75,26.225,8.035,2.7227272730000003,6.0,25.0,84.76
7457,18.1041666666667,18.5,11.15,13.825,29.875,15,12.75,26.225,8.035,2.543877551,6.0,39.0,83.07692308
7458,18.1041666666667,18.5,11.15,13.825,29.875,15,12.75,26.225,8.035,2.7016393439999997,6.0,25.0,79.96
7459,18.1041666666667,18.5,11.15,13.825,29.875,15,12.75,26.225,8.035,2.7676470589999997,6.0,13.0,79.92307692
7460,18.5833333333333,19.0,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.534444444,6.0,36.0,83.33333333
7461,18.5833333333333,19.0,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.2911111109999998,6.0,37.0,83.24324324
7462,18.5833333333333,19.0,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.396666667,6.0,23.0,79.95652174
7463,18.5833333333333,19.0,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.236448598,6.0,42.0,82.85714286
7464,18.5833333333333,19.0,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.5,6.0,8.0,94.875
7465,18.5833333333333,19.0,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.239423077,6.0,42.0,82.85714286
7466,18.5833333333333,19.0,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.32987013,6.0,31.0,83.87096774
7473,20.221428571428604,20.75,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.427118644,6.0,24.0,84.95833333
7474,20.221428571428604,20.75,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.314473684,6.0,32.0,80.0
7475,20.221428571428604,20.75,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.229411765,6.0,47.0,82.55319149
7476,20.221428571428604,20.75,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.514655172,6.0,47.0,82.55319149
7477,20.221428571428604,20.75,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.7504587160000002,6.0,43.0,82.79069767
7478,20.221428571428604,20.75,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.745535714,6.0,44.0,82.72727273
7479,21.2888888888889,21.6666666666667,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.744117647,6.0,43.0,82.79069767
7480,21.2888888888889,21.6666666666667,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.73697479,6.0,48.0,85.0
7481,21.2888888888889,21.6666666666667,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.785416667,6.0,39.0,83.07692308
7482,21.2888888888889,21.6666666666667,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.744036697,6.0,44.0,81.81818182
7483,21.2888888888889,21.6666666666667,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.741803279,6.0,55.0,70.0
7484,21.2888888888889,21.6666666666667,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.74375,6.0,58.0,72.24137931
7485,21.2888888888889,21.6666666666667,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.7406779660000002,6.0,54.0,72.40740741
7486,21.966666666666697,22.3333333333333,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.7850574710000005,6.0,40.0,73.25
7487,21.966666666666697,22.3333333333333,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.780821918,6.0,27.0,69.96296296
7488,21.966666666666697,22.3333333333333,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.7481927710000003,6.0,40.0,70.0
7489,21.966666666666697,22.3333333333333,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.729213483,6.0,42.0,70.0
7490,21.966666666666697,22.3333333333333,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.793670886,6.0,35.0,73.71428571
7491,21.966666666666697,22.3333333333333,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,3.0,6.0,3.0,70.0
7492,22.1,22.75,7.2,13.1,29.525,21,18.25,23.225,0.0,2.9,6.0,22.0,69.95454546
7493,22.1,22.75,7.2,13.1,29.525,21,18.25,23.225,0.0,2.735849057,6.0,46.0,72.82608696
7494,22.1,22.75,7.2,13.1,29.525,21,18.25,23.225,0.0,2.733663366,6.0,46.0,72.82608696
7495,22.1,22.75,7.2,13.1,29.525,21,18.25,23.225,0.0,2.742857143,6.0,44.0,72.95454546
7496,22.1,22.75,7.2,13.1,29.525,21,18.25,23.225,0.0,2.748958333,6.0,42.0,73.09523809999999
7497,22.1,22.75,7.2,13.1,29.525,21,18.25,23.225,0.0,2.797560976,6.0,36.0,73.61111111
7498,22.1,22.75,7.2,13.1,29.525,21,18.25,23.225,0.0,2.74893617,6.0,44.0,70.0
7499,22.0,22.0,6.1,0.0,25.8,22,14.5,19.125,4.1325,2.793243243,6.0,36.0,70.0
